,work_year,experience_level,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
3697,2020,SE,Data Science & Machine Learning,150000.0,North America,50,North America,L
3698,2020,EN,Data Analysis & Analytics,72000.0,North America,100,North America,L
3699,2020,SE,Data Science & Machine Learning,190000.0,North America,100,North America,S
3700,2020,MI,Data Science & Machine Learning,35735.0,Europe,50,Europe,L
3701,2020,MI,Data Analysis & Analytics,135000.0,North America,100,North America,L
3702,2020,SE,Data Engineering & Infrastructure,125000.0,Other,50,Other,S
3703,2020,EN,Data Science & Machine Learning,51321.0,Europe,0,Europe,S
3704,2020,MI,Data Science & Machine Learning,40481.0,Other,0,Other,L
3705,2020,EN,Data Science & Machine Learning,39916.0,Europe,0,Europe,M
3706,2020,MI,Data Analysis & Analytics,87000.0,North America,100,North America,L
3707,2020,MI,Data Analysis & Analytics,85000.0,North America,100,North America,L
3708,2020,EN,Data Engineering & Infrastructure,41689.0,Other,100,Other,S
3709,2020,SE,Data Engineering & Infrastructure,114047.0,Europe,100,Europe,S
3710,2020,MI,Data Engineering & Infrastructure,56000.0,Europe,100,North America,M
3711,2020,MI,Data Science & Machine Learning,43331.0,Other,0,Other,M
3712,2020,SE,Data Engineering & Infrastructure,47899.0,Europe,50,Europe,L
3713,2020,MI,Business Intelligence (BI),98000.0,North America,0,North America,M
3714,2020,MI,Data Science & Machine Learning,115000.0,Other,0,Other,L
3715,2020,EX,Data Management,301099.75,North America,100,North America,L
3716,2020,EN,Data Science & Machine Learning,42000.0,Europe,50,Europe,L
3717,2020,SE,Data Engineering & Infrastructure,33511.0,North America,0,North America,S
3718,2020,SE,Data Science & Machine Learning,117104.0,North America,50,North America,L
3719,2020,MI,Data Engineering & Infrastructure,59303.0,Europe,100,Europe,S
3720,2020,EN,Data Engineering & Infrastructure,70000.0,North America,100,North America,L
3721,2020,SE,Data Science & Machine Learning,68428.0,Europe,100,North America,L
3722,2020,MI,Data Science & Machine Learning,301099.75,North America,0,North America,M
3723,2020,MI,Data Analysis & Analytics,46759.0,Europe,50,Europe,L
3724,2020,MI,Data Engineering & Infrastructure,74130.0,Europe,50,Europe,L
3725,2020,MI,Data Science & Machine Learning,103000.0,North America,100,North America,L
3726,2020,EN,Data Science & Machine Learning,250000.0,North America,50,North America,L
3727,2020,EN,Data Science & Machine Learning,138000.0,North America,100,North America,S
3728,2020,MI,Data Science & Machine Learning,45760.0,Other,100,North America,S
3729,2020,EX,Data Engineering & Infrastructure,79833.0,Europe,50,Europe,L
3730,2020,MI,Data Science & Machine Learning,50180.0,Europe,0,Europe,M
3731,2020,MI,Data Engineering & Infrastructure,106000.0,North America,100,North America,L
3732,2020,MI,Data Engineering & Infrastructure,112872.0,Europe,50,Europe,L
3733,2020,MI,Data Science & Machine Learning,76958.0,Europe,100,Europe,S
3734,2020,SE,Data Engineering & Infrastructure,188000.0,North America,100,North America,L
3735,2020,MI,Data Science & Machine Learning,105000.0,North America,100,North America,L
3736,2020,MI,Data Engineering & Infrastructure,70139.0,Europe,50,Europe,L
3737,2020,EN,Data Analysis & Analytics,91000.0,North America,100,North America,L
3738,2020,EN,Artificial Intelligence (AI),45896.0,Europe,50,Europe,S
3739,2020,EN,Data Engineering & Infrastructure,54742.0,Other,100,Europe,L
3740,2020,SE,Data Science & Machine Learning,148261.0,Europe,100,Europe,M
3741,2020,MI,Data Science & Machine Learning,38776.0,Europe,100,Europe,M
3742,2020,MI,Data Science & Machine Learning,118000.0,North America,100,North America,M
3743,2020,SE,Data Science & Machine Learning,120000.0,North America,50,North America,L
3744,2020,MI,Data Science & Machine Learning,138350.0,North America,100,North America,M
3745,2020,MI,Data Engineering & Infrastructure,110000.0,North America,100,North America,L
3746,2020,MI,Data Engineering & Infrastructure,130800.0,Europe,100,North America,M
3747,2020,SE,Data Science & Machine Learning,301099.75,North America,100,North America,L
3748,2020,SE,Data Science & Machine Learning,45618.0,Europe,100,Europe,S
3749,2020,EN,Data Science & Machine Learning,62726.0,Europe,50,Europe,S
3750,2020,EN,Data Science & Machine Learning,49268.0,Europe,0,Europe,S
3751,2020,SE,Data Management,190200.0,North America,100,North America,M
3752,2020,EN,Data Science & Machine Learning,105000.0,North America,100,North America,S
3753,2020,SE,Data Science & Machine Learning,91237.0,Europe,0,Europe,S
3754,2020,MI,Data Science & Machine Learning,62726.0,Europe,50,Europe,S
3755,2020,MI,Data Science & Machine Learning,42197.0,Europe,50,Europe,S
3756,2021,EN,Data Science & Machine Learning,82528.0,Europe,50,Europe,L
3757,2021,EX,Business Intelligence (BI),150000.0,Other,100,North America,L
3758,2021,EX,Data Management,235000.0,North America,100,North America,L
3759,2021,SE,Data Science & Machine Learning,53192.0,Europe,50,Europe,L
3760,2021,MI,Business Intelligence (BI),100000.0,North America,100,North America,M
3761,2021,EN,Data Analysis & Analytics,80000.0,North America,100,North America,M
3762,2021,SE,Data Analysis & Analytics,79197.0,Europe,100,Europe,L
3763,2021,MI,Data Engineering & Infrastructure,140000.0,North America,100,North America,L
3764,2021,MI,Data Science & Machine Learning,54238.0,Europe,50,North America,L
3765,2021,MI,Data Science & Machine Learning,47282.0,Europe,100,Europe,S
3766,2021,EX,Data Management,153667.0,Europe,100,Europe,L
3767,2021,MI,Data Engineering & Infrastructure,28476.0,Europe,100,Europe,L
3768,2021,EN,Data Analysis & Analytics,59102.0,Europe,50,Europe,M
3769,2021,MI,Data Analysis & Analytics,110000.0,North America,100,North America,L
3770,2021,SE,Data Analysis & Analytics,170000.0,North America,100,North America,L
3771,2021,SE,Data Analysis & Analytics,80000.0,Europe,100,North America,S
3772,2021,SE,Data Analysis & Analytics,88654.0,Europe,100,Europe,L
3773,2021,EN,Data Science & Machine Learning,76833.0,Europe,100,Europe,S
3774,2021,MI,Data Analysis & Analytics,19609.0,Other,100,Other,L
3775,2021,SE,Data Engineering & Infrastructure,276000.0,North America,0,North America,L
3776,2021,EN,Data Science & Machine Learning,29751.0,Other,50,Other,L
3777,2021,MI,Data Engineering & Infrastructure,89294.0,Other,50,Other,L
3778,2021,MI,Data Analysis & Analytics,301099.75,North America,100,North America,L
3779,2021,EN,Artificial Intelligence (AI),70000.0,North America,100,North America,M
3780,2021,MI,Artificial Intelligence (AI),95746.0,Europe,100,North America,S
3781,2021,MI,Data Analysis & Analytics,75000.0,North America,0,North America,L
3782,2021,SE,Data Engineering & Infrastructure,150000.0,North America,100,North America,L
3783,2021,MI,Business Intelligence (BI),36259.0,Europe,50,North America,L
3784,2021,MI,Data Analysis & Analytics,62000.0,North America,0,North America,L
3785,2021,MI,Data Science & Machine Learning,73000.0,North America,0,North America,L
3786,2021,MI,Data Analysis & Analytics,51519.0,Europe,50,Europe,L
3787,2021,MI,Data Science & Machine Learning,187442.0,North America,100,North America,L
3788,2021,SE,Data Engineering & Infrastructure,115000.0,North America,100,North America,S
3789,2021,SE,Data Engineering & Infrastructure,150000.0,North America,100,North America,M
3790,2021,EN,Data Engineering & Infrastructure,30428.0,Other,100,Other,L
3791,2021,SE,Data Science & Machine Learning,94564.0,Europe,50,Europe,L
3792,2021,SE,Data Engineering & Infrastructure,113476.0,Europe,100,Europe,M
3793,2021,SE,Data Engineering & Infrastructure,103160.0,Europe,100,Europe,S
3794,2021,MI,Data Engineering & Infrastructure,45391.0,Europe,100,Europe,L
3795,2021,EN,Data Science & Machine Learning,225000.0,North America,100,North America,L
3796,2021,MI,Data Science & Machine Learning,50000.0,Other,100,Other,L
3797,2021,MI,Data Engineering & Infrastructure,40189.0,Europe,100,Europe,M
3798,2021,EN,Data Analysis & Analytics,90000.0,North America,100,North America,S
3799,2021,MI,Data Engineering & Infrastructure,200000.0,North America,100,North America,L
3800,2021,MI,Data Engineering & Infrastructure,60000.0,Europe,50,Europe,M
3801,2021,SE,Data Engineering & Infrastructure,200000.0,North America,100,North America,M
3802,2021,EN,Data Analysis & Analytics,50000.0,North America,100,North America,M
3803,2021,EN,Data Science & Machine Learning,110037.0,Europe,0,Europe,L
3804,2021,MI,Data Science & Machine Learning,151000.0,North America,100,North America,L
3805,2021,SE,Data Science & Machine Learning,120000.0,North America,50,North America,S
3806,2021,EN,Data Science & Machine Learning,20000.0,Other,100,Other,S
3807,2021,SE,Data Science & Machine Learning,40570.0,Other,50,Other,L
3808,2021,EN,Data Science & Machine Learning,100000.0,Other,50,Other,S
3809,2021,EN,Data Science & Machine Learning,49646.0,Europe,50,Europe,M
3810,2021,MI,Data Science & Machine Learning,38400.0,Other,100,North America,M
3811,2021,SE,Artificial Intelligence (AI),24000.0,Other,100,Other,M
3812,2021,EN,Data Science & Machine Learning,100000.0,North America,0,North America,S
3813,2021,MI,Data Analysis & Analytics,90000.0,North America,100,North America,M
3814,2021,MI,Data Science & Machine Learning,63711.0,Other,50,Other,S
3815,2021,MI,Data Science & Machine Learning,77364.0,Other,50,Other,S
3816,2021,SE,Data Science & Machine Learning,220000.0,North America,0,North America,L
3817,2021,EN,Data Science & Machine Learning,80000.0,North America,100,North America,M
3818,2021,MI,Data Analysis & Analytics,135000.0,North America,100,North America,L
3819,2021,SE,Data Management,240000.0,North America,0,North America,L
3820,2021,SE,Data Engineering & Infrastructure,150000.0,North America,0,North America,L
3821,2021,MI,Data Science & Machine Learning,82500.0,North America,100,North America,S
3822,2021,MI,Data Engineering & Infrastructure,100000.0,North America,100,North America,L
3823,2021,SE,Data Science & Machine Learning,82744.0,Europe,50,Europe,M
3824,2021,MI,Data Science & Machine Learning,62649.0,Europe,50,Europe,M
3825,2021,MI,Data Engineering & Infrastructure,90000.0,North America,100,North America,L
3826,2021,SE,Data Engineering & Infrastructure,153000.0,North America,100,North America,L
3827,2021,SE,Data Engineering & Infrastructure,160000.0,Other,100,North America,S
3828,2021,SE,Data Management,168000.0,Other,0,Other,S
3829,2021,MI,Data Science & Machine Learning,150000.0,North America,100,North America,M
3830,2021,MI,Data Science & Machine Learning,75774.0,North America,100,North America,L
3831,2021,EN,Data Science & Machine Learning,13400.0,Europe,100,Europe,L
3832,2021,SE,Data Management,144000.0,North America,100,North America,L
3833,2021,SE,Data Engineering & Infrastructure,127221.0,North America,50,North America,L
3834,2021,MI,Data Science & Machine Learning,119059.0,Other,100,Other,M
3835,2021,MI,Data Science & Machine Learning,301099.75,North America,50,North America,L
3836,2021,SE,Data Analysis & Analytics,120000.0,North America,100,North America,M
3837,2021,EN,Data Science & Machine Learning,125000.0,North America,100,North America,S
3838,2021,EX,Data Management,230000.0,Europe,50,Europe,L
3839,2021,EX,Business Intelligence (BI),85000.0,Europe,0,Europe,M
3840,2021,MI,Data Engineering & Infrastructure,28369.0,Europe,50,Europe,L
3841,2021,EN,Data Science & Machine Learning,63831.0,Europe,50,Europe,L
3842,2021,EX,Data Management,130026.0,Europe,50,Europe,M
3843,2021,SE,Data Engineering & Infrastructure,165000.0,North America,100,North America,L
3844,2021,EN,Data Engineering & Infrastructure,80000.0,North America,100,North America,L
3845,2021,EX,Data Management,250000.0,North America,0,North America,L
3846,2021,EN,Business Intelligence (BI),55000.0,North America,50,North America,S
3847,2021,MI,Data Engineering & Infrastructure,150000.0,North America,100,North America,L
3848,2021,MI,Data Engineering & Infrastructure,170000.0,North America,100,North America,L
3849,2021,MI,Data Engineering & Infrastructure,82528.0,Europe,100,Europe,L
3850,2021,EN,Data Analysis & Analytics,60000.0,North America,100,North America,S
3851,2021,SE,Data Science & Machine Learning,235000.0,North America,100,North America,L
3852,2021,SE,Data Science & Machine Learning,60757.0,Europe,50,Europe,L
3853,2021,SE,Data Engineering & Infrastructure,174000.0,North America,100,North America,L
3854,2021,MI,Data Science & Machine Learning,40038.0,Other,100,Other,L
3855,2021,EN,Data Science & Machine Learning,81000.0,North America,50,North America,S
3856,2021,MI,Data Engineering & Infrastructure,22611.0,Other,0,Other,L
3857,2021,MI,Data Science & Machine Learning,90734.0,Europe,50,Europe,L
3858,2021,MI,Data Engineering & Infrastructure,26005.0,Europe,0,North America,L
3859,2021,SE,Data Analysis & Analytics,61896.0,Europe,50,Europe,L
3860,2021,SE,Data Analysis & Analytics,50000.0,Other,100,Europe,M
3861,2021,EX,Data Science & Machine Learning,69741.0,Europe,100,Europe,S
3862,2021,SE,Data Engineering & Infrastructure,76833.0,Europe,50,Europe,S
3863,2021,MI,Data Science & Machine Learning,74000.0,Other,50,Other,S
3864,2021,SE,Data Management,152000.0,North America,100,Europe,L
3865,2021,EN,Data Science & Machine Learning,21844.0,Other,50,Other,M
3866,2021,MI,Data Engineering & Infrastructure,18000.0,Europe,0,Europe,S
3867,2021,SE,Data Management,174000.0,North America,100,North America,L
3868,2021,SE,Data Science & Machine Learning,96113.0,North America,50,North America,L
3869,2021,MI,Data Science & Machine Learning,147000.0,North America,50,North America,L
3870,2021,SE,Data Science & Machine Learning,24342.0,Other,100,Other,L
3871,2021,SE,Data Management,54094.0,Other,50,North America,L
3872,2021,EN,Data Science & Machine Learning,90000.0,North America,100,North America,S
3873,2021,MI,Data Science & Machine Learning,61467.0,Europe,50,Europe,M
3874,2021,SE,Data Science & Machine Learning,195000.0,North America,100,North America,M
3875,2021,MI,Data Science & Machine Learning,37825.0,Europe,100,Europe,L
3876,2021,SE,Data Science & Machine Learning,50000.0,Europe,100,North America,S
3877,2021,MI,Data Science & Machine Learning,160000.0,North America,100,North America,L
3878,2021,MI,Data Science & Machine Learning,12901.0,Other,0,Other,S
3879,2021,SE,Data Science & Machine Learning,200000.0,North America,100,North America,L
3880,2021,SE,Data Engineering & Infrastructure,165000.0,North America,0,North America,M
3881,2021,SE,Data Analysis & Analytics,120000.0,North America,0,North America,L
3882,2021,MI,Data Science & Machine Learning,24823.0,Europe,50,Europe,L
3883,2021,MI,Data Science & Machine Learning,56738.0,Europe,50,Europe,S
3884,2021,MI,Data Engineering & Infrastructure,66022.0,Other,50,Europe,S
3885,2021,EN,Data Science & Machine Learning,24823.0,Europe,50,Europe,M
3886,2021,SE,Data Engineering & Infrastructure,185000.0,North America,100,North America,L
3887,2021,MI,Data Science & Machine Learning,90734.0,Europe,50,Europe,L
3888,2021,MI,Data Science & Machine Learning,88654.0,Europe,100,Europe,M
3889,2021,SE,Data Analysis & Analytics,140000.0,North America,100,North America,L
