work_year,experience_level,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2021,MI,Data Engineering & Infrastructure,131526.0,Europe,100,Europe,M
2021,MI,Data Science & Machine Learning,131526.0,Other,0,Other,S
2021,SE,Data Engineering & Infrastructure,165000.0,North America,0,North America,M
2020,MI,Data Science & Machine Learning,131526.0,Europe,50,Europe,S
2021,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,L
2020,EN,Data Science & Machine Learning,131526.0,Europe,50,Europe,S
2021,MI,Data Science & Machine Learning,131526.0,Europe,50,Europe,L
2020,MI,Data Engineering & Infrastructure,110000.0,North America,100,North America,L
2021,SE,Data Analysis & Analytics,140000.0,North America,100,North America,L
2020,SE,Data Science & Machine Learning,120000.0,North America,50,North America,L
2021,SE,Data Science & Machine Learning,131526.0,North America,100,North America,S
2021,SE,Data Analysis & Analytics,131526.0,Europe,50,Europe,L
2021,SE,Data Engineering & Infrastructure,131526.0,Europe,50,Europe,S
2021,MI,Data Science & Machine Learning,131526.0,Other,50,Other,S
2021,SE,Data Management,152000.0,North America,100,Europe,L
2021,MI,Data Engineering & Infrastructure,131526.0,Europe,0,Europe,S
2021,MI,Data Science & Machine Learning,130000.0,North America,50,North America,L
2021,SE,Artificial Intelligence (AI),131526.0,Other,0,Other,M
2021,EN,Data Analysis & Analytics,131526.0,Europe,100,Europe,L
2021,SE,Data Science & Machine Learning,173762.0,Europe,100,Europe,M
2020,SE,Data Science & Machine Learning,148261.0,Europe,100,Europe,M
2020,MI,Data Science & Machine Learning,131526.0,Europe,100,Europe,M
2021,MI,Data Science & Machine Learning,131526.0,Europe,100,Europe,M
2021,EN,Artificial Intelligence (AI),131526.0,Other,100,Other,S
2020,SE,Data Science & Machine Learning,91237.0,Europe,0,Europe,S
2020,MI,Data Science & Machine Learning,131526.0,Europe,50,Europe,S
2021,MI,Data Science & Machine Learning,115000.0,North America,50,North America,L
2021,SE,Data Science & Machine Learning,131526.0,North America,100,North America,L
2021,MI,Data Analysis & Analytics,131526.0,Other,100,Other,L
2021,MI,Data Analysis & Analytics,131526.0,North America,0,North America,L
2021,MI,Data Analysis & Analytics,131526.0,North America,0,North America,L
2021,MI,Data Science & Machine Learning,131526.0,North America,0,North America,L
2021,MI,Data Engineering & Infrastructure,131526.0,Europe,100,Europe,L
2020,SE,Data Management,131526.0,North America,100,North America,M
2020,MI,Data Science & Machine Learning,118000.0,North America,100,North America,M
2020,MI,Data Science & Machine Learning,138350.0,North America,100,North America,M
2020,MI,Data Engineering & Infrastructure,130800.0,Europe,100,North America,M
2020,SE,Data Science & Machine Learning,131526.0,Europe,100,Europe,S
2021,SE,Data Management,168000.0,Other,0,Other,S
2021,MI,Data Science & Machine Learning,119059.0,Other,100,Other,M
2021,MI,Data Science & Machine Learning,131526.0,North America,50,North America,L
2021,MI,Data Engineering & Infrastructure,131526.0,Europe,50,Europe,L
2021,SE,Data Engineering & Infrastructure,165000.0,North America,100,North America,L
2020,SE,Data Science & Machine Learning,131526.0,North America,100,North America,L
2021,MI,Data Science & Machine Learning,151000.0,North America,100,North America,L
2020,EN,Data Science & Machine Learning,105000.0,North America,100,North America,S
2021,SE,Data Management,94665.0,Other,50,Other,L
2020,MI,Data Science & Machine Learning,131526.0,Europe,0,Europe,L
2020,SE,Data Science & Machine Learning,131526.0,Other,0,Other,S
2020,SE,Data Engineering & Infrastructure,109024.0,Europe,50,Europe,M
2020,MI,Data Analysis & Analytics,131526.0,North America,0,North America,S
2020,SE,Data Science & Machine Learning,150000.0,North America,50,North America,L
2020,EN,Data Analysis & Analytics,131526.0,North America,100,North America,L
2020,SE,Data Science & Machine Learning,131526.0,North America,100,North America,S
2020,MI,Data Science & Machine Learning,131526.0,Europe,50,Europe,L
2020,MI,Data Analysis & Analytics,135000.0,North America,100,North America,L
2020,SE,Data Engineering & Infrastructure,125000.0,Other,50,Other,S
2020,EN,Data Science & Machine Learning,131526.0,Europe,0,Europe,S
2020,MI,Data Science & Machine Learning,131526.0,Other,0,Other,L
2020,EN,Data Science & Machine Learning,131526.0,Europe,0,Europe,M
2020,MI,Data Analysis & Analytics,131526.0,North America,100,North America,L
2020,MI,Data Analysis & Analytics,131526.0,North America,100,North America,L
2020,EN,Data Engineering & Infrastructure,131526.0,Other,100,Other,S
2020,SE,Data Engineering & Infrastructure,114047.0,Europe,100,Europe,S
2020,MI,Data Engineering & Infrastructure,131526.0,Europe,100,North America,M
2020,MI,Data Science & Machine Learning,131526.0,Other,0,Other,M
2020,SE,Data Engineering & Infrastructure,131526.0,Europe,50,Europe,L
2020,MI,Business Intelligence (BI),98000.0,North America,0,North America,M
2020,MI,Data Science & Machine Learning,115000.0,Other,0,Other,L
2020,EX,Data Management,131526.0,North America,100,North America,L
2020,EN,Data Science & Machine Learning,131526.0,Europe,50,Europe,L
2020,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,S
2020,SE,Data Science & Machine Learning,117104.0,North America,50,North America,L
2020,MI,Data Engineering & Infrastructure,131526.0,Europe,100,Europe,S
2020,EN,Data Engineering & Infrastructure,131526.0,North America,100,North America,L
2020,SE,Data Science & Machine Learning,131526.0,Europe,100,North America,L
2020,MI,Data Science & Machine Learning,131526.0,North America,0,North America,M
2020,MI,Data Analysis & Analytics,131526.0,Europe,50,Europe,L
2020,MI,Data Engineering & Infrastructure,131526.0,Europe,50,Europe,L
2020,MI,Data Science & Machine Learning,103000.0,North America,100,North America,L
2020,EN,Data Science & Machine Learning,131526.0,North America,50,North America,L
2020,EN,Data Science & Machine Learning,138000.0,North America,100,North America,S
2020,MI,Data Science & Machine Learning,131526.0,Other,100,North America,S
2020,EX,Data Engineering & Infrastructure,131526.0,Europe,50,Europe,L
2020,MI,Data Science & Machine Learning,131526.0,Europe,0,Europe,M
2020,MI,Data Engineering & Infrastructure,106000.0,North America,100,North America,L
2020,MI,Data Engineering & Infrastructure,112872.0,Europe,50,Europe,L
2020,MI,Data Science & Machine Learning,131526.0,Europe,100,Europe,S
2020,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,L
2020,MI,Data Science & Machine Learning,105000.0,North America,100,North America,L
2020,MI,Data Engineering & Infrastructure,131526.0,Europe,50,Europe,L
2020,EN,Data Analysis & Analytics,91000.0,North America,100,North America,L
2020,EN,Artificial Intelligence (AI),131526.0,Europe,50,Europe,S
2020,EN,Data Engineering & Infrastructure,131526.0,Other,100,Europe,L
2020,SE,Data Science & Machine Learning,148261.0,Europe,100,Europe,M
2020,MI,Data Science & Machine Learning,131526.0,Europe,100,Europe,M
2020,MI,Data Science & Machine Learning,118000.0,North America,100,North America,M
2020,SE,Data Science & Machine Learning,120000.0,North America,50,North America,L
2020,MI,Data Science & Machine Learning,138350.0,North America,100,North America,M
2020,MI,Data Engineering & Infrastructure,110000.0,North America,100,North America,L
2020,MI,Data Engineering & Infrastructure,130800.0,Europe,100,North America,M
2020,SE,Data Science & Machine Learning,131526.0,North America,100,North America,L
2020,SE,Data Science & Machine Learning,131526.0,Europe,100,Europe,S
2020,EN,Data Science & Machine Learning,131526.0,Europe,50,Europe,S
2020,EN,Data Science & Machine Learning,131526.0,Europe,0,Europe,S
2020,SE,Data Management,131526.0,North America,100,North America,M
2020,EN,Data Science & Machine Learning,105000.0,North America,100,North America,S
2020,SE,Data Science & Machine Learning,91237.0,Europe,0,Europe,S
2020,MI,Data Science & Machine Learning,131526.0,Europe,50,Europe,S
2020,MI,Data Science & Machine Learning,131526.0,Europe,50,Europe,S
2021,EN,Data Science & Machine Learning,131526.0,Europe,50,Europe,L
2021,EX,Business Intelligence (BI),150000.0,Other,100,North America,L
2021,EX,Data Management,131526.0,North America,100,North America,L
2021,SE,Data Science & Machine Learning,131526.0,Europe,50,Europe,L
2021,MI,Business Intelligence (BI),100000.0,North America,100,North America,M
2021,EN,Data Analysis & Analytics,131526.0,North America,100,North America,M
2021,SE,Data Analysis & Analytics,131526.0,Europe,100,Europe,L
2021,MI,Data Engineering & Infrastructure,140000.0,North America,100,North America,L
2021,MI,Data Science & Machine Learning,131526.0,Europe,50,North America,L
2021,MI,Data Science & Machine Learning,131526.0,Europe,100,Europe,S
2021,EX,Data Management,153667.0,Europe,100,Europe,L
2021,MI,Data Engineering & Infrastructure,131526.0,Europe,100,Europe,L
2021,EN,Data Analysis & Analytics,131526.0,Europe,50,Europe,M
2021,MI,Data Analysis & Analytics,110000.0,North America,100,North America,L
2021,SE,Data Analysis & Analytics,170000.0,North America,100,North America,L
2021,SE,Data Analysis & Analytics,131526.0,Europe,100,North America,S
2021,SE,Data Analysis & Analytics,131526.0,Europe,100,Europe,L
2021,EN,Data Science & Machine Learning,131526.0,Europe,100,Europe,S
2021,MI,Data Analysis & Analytics,131526.0,Other,100,Other,L
2021,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,L
2021,EN,Data Science & Machine Learning,131526.0,Other,50,Other,L
2021,MI,Data Engineering & Infrastructure,131526.0,Other,50,Other,L
2021,MI,Data Analysis & Analytics,131526.0,North America,100,North America,L
2021,EN,Artificial Intelligence (AI),131526.0,North America,100,North America,M
2021,MI,Artificial Intelligence (AI),95746.0,Europe,100,North America,S
2021,MI,Data Analysis & Analytics,131526.0,North America,0,North America,L
2021,SE,Data Engineering & Infrastructure,150000.0,North America,100,North America,L
2021,MI,Business Intelligence (BI),131526.0,Europe,50,North America,L
2021,MI,Data Analysis & Analytics,131526.0,North America,0,North America,L
2021,MI,Data Science & Machine Learning,131526.0,North America,0,North America,L
2021,MI,Data Analysis & Analytics,131526.0,Europe,50,Europe,L
2021,MI,Data Science & Machine Learning,131526.0,North America,100,North America,L
2021,SE,Data Engineering & Infrastructure,115000.0,North America,100,North America,S
2021,SE,Data Engineering & Infrastructure,150000.0,North America,100,North America,M
2021,EN,Data Engineering & Infrastructure,131526.0,Other,100,Other,L
2021,SE,Data Science & Machine Learning,94564.0,Europe,50,Europe,L
2021,SE,Data Engineering & Infrastructure,113476.0,Europe,100,Europe,M
2021,SE,Data Engineering & Infrastructure,103160.0,Europe,100,Europe,S
2021,MI,Data Engineering & Infrastructure,131526.0,Europe,100,Europe,L
2021,EN,Data Science & Machine Learning,131526.0,North America,100,North America,L
2021,MI,Data Science & Machine Learning,131526.0,Other,100,Other,L
2021,MI,Data Engineering & Infrastructure,131526.0,Europe,100,Europe,M
2021,EN,Data Analysis & Analytics,131526.0,North America,100,North America,S
2021,MI,Data Engineering & Infrastructure,131526.0,North America,100,North America,L
2021,MI,Data Engineering & Infrastructure,131526.0,Europe,50,Europe,M
2021,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2021,EN,Data Analysis & Analytics,131526.0,North America,100,North America,M
2021,EN,Data Science & Machine Learning,110037.0,Europe,0,Europe,L
2021,MI,Data Science & Machine Learning,151000.0,North America,100,North America,L
2021,SE,Data Science & Machine Learning,120000.0,North America,50,North America,S
2021,EN,Data Science & Machine Learning,131526.0,Other,100,Other,S
2021,SE,Data Science & Machine Learning,131526.0,Other,50,Other,L
2021,EN,Data Science & Machine Learning,100000.0,Other,50,Other,S
2021,EN,Data Science & Machine Learning,131526.0,Europe,50,Europe,M
2021,MI,Data Science & Machine Learning,131526.0,Other,100,North America,M
2021,SE,Artificial Intelligence (AI),131526.0,Other,100,Other,M
2021,EN,Data Science & Machine Learning,100000.0,North America,0,North America,S
2021,MI,Data Analysis & Analytics,131526.0,North America,100,North America,M
2021,MI,Data Science & Machine Learning,131526.0,Other,50,Other,S
2021,MI,Data Science & Machine Learning,131526.0,Other,50,Other,S
2021,SE,Data Science & Machine Learning,131526.0,North America,0,North America,L
2021,EN,Data Science & Machine Learning,131526.0,North America,100,North America,M
2021,MI,Data Analysis & Analytics,135000.0,North America,100,North America,L
2021,SE,Data Management,131526.0,North America,0,North America,L
2021,SE,Data Engineering & Infrastructure,150000.0,North America,0,North America,L
2021,MI,Data Science & Machine Learning,131526.0,North America,100,North America,S
2021,MI,Data Engineering & Infrastructure,100000.0,North America,100,North America,L
2021,SE,Data Science & Machine Learning,131526.0,Europe,50,Europe,M
2021,MI,Data Science & Machine Learning,131526.0,Europe,50,Europe,M
2021,MI,Data Engineering & Infrastructure,131526.0,North America,100,North America,L
2021,SE,Data Engineering & Infrastructure,153000.0,North America,100,North America,L
2021,SE,Data Engineering & Infrastructure,160000.0,Other,100,North America,S
2021,SE,Data Management,168000.0,Other,0,Other,S
2021,MI,Data Science & Machine Learning,150000.0,North America,100,North America,M
2021,MI,Data Science & Machine Learning,131526.0,North America,100,North America,L
2021,EN,Data Science & Machine Learning,131526.0,Europe,100,Europe,L
